Id,Category
5795,9
5796,4
5797,5
5798,1
5799,5
5800,8
5801,8
5802,0
5803,9
5804,6
5805,6
5806,9
5807,4
5808,1
5809,4
5810,9
5811,4
5812,5
5813,7
5814,6
5815,9
5816,9
5817,4
5818,2
5819,3
5820,8
5821,1
5822,3
5823,0
5824,8
5825,5
5826,5
5827,6
5828,1
5829,8
5830,8
5831,2
5832,0
5833,1
5834,7
5835,9
5836,4
5837,8
5838,5
5839,6
5840,8
5841,0
5842,1
5843,0
5844,0
5845,5
5846,5
5847,5
5848,8
5849,5
5850,0
5851,6
5852,1
5853,4
5854,4
5855,5
5856,3
5857,4
5858,0
5859,3
5860,3
5861,3
5862,0
5863,8
5864,8
5865,8
5866,2
5867,3
5868,4
5869,5
5870,5
5871,4
5872,8
5873,3
5874,5
5875,9
5876,9
5877,3
5878,0
5879,8
5880,4
5881,6
5882,7
5883,5
5884,5
5885,8
5886,4
5887,7
5888,6
5889,5
5890,5
5891,5
5892,3
5893,7
5894,8
5895,0
5896,3
5897,1
5898,9
5899,3
5900,8
5901,2
5902,8
5903,1
5904,3
5905,3
5906,5
5907,8
5908,1
5909,6
5910,1
5911,5
5912,3
5913,7
5914,3
5915,1
5916,2
5917,1
5918,9
5919,8
5920,4
5921,5
5922,8
5923,1
5924,3
5925,4
5926,6
5927,5
5928,0
5929,0
5930,5
5931,5
5932,7
5933,8
5934,5
5935,9
5936,5
5937,4
5938,8
5939,5
5940,8
5941,6
5942,5
5943,3
5944,0
5945,1
5946,2
5947,3
5948,8
5949,3
5950,4
5951,6
5952,9
5953,6
5954,8
5955,5
5956,1
5957,5
5958,5
5959,3
5960,4
5961,0
5962,8
5963,5
5964,1
5965,6
5966,8
5967,5
5968,5
5969,4
5970,1
5971,5
5972,8
5973,6
5974,4
5975,3
5976,8
5977,8
5978,1
5979,5
5980,1
5981,5
5982,3
5983,4
5984,2
5985,9
5986,8
5987,5
5988,3
5989,9
5990,6
5991,1
5992,5
5993,1
5994,3
5995,8
5996,4
5997,2
5998,4
5999,5
6000,0
6001,8
6002,2
6003,6
6004,4
6005,0
6006,6
6007,1
6008,5
6009,8
6010,0
6011,4
6012,4
6013,5
6014,7
6015,9
6016,3
6017,9
6018,9
6019,5
6020,8
6021,2
6022,6
6023,1
6024,0
6025,1
6026,5
6027,1
6028,1
6029,5
6030,6
6031,9
6032,8
6033,7
6034,8
6035,8
6036,6
6037,1
6038,3
6039,3
6040,4
6041,1
6042,0
6043,5
6044,5
6045,5
6046,5
6047,7
6048,3
6049,3
6050,6
6051,8
6052,2
6053,3
6054,9
6055,5
6056,6
6057,4
6058,3
6059,5
6060,1
6061,3
6062,8
6063,4
6064,8
6065,6
6066,4
6067,5
6068,3
6069,1
6070,9
6071,1
6072,4
6073,8
6074,4
6075,7
6076,5
6077,5
6078,8
6079,5
6080,5
6081,4
6082,5
6083,9
6084,5
6085,2
6086,1
6087,1
6088,5
6089,9
6090,8
6091,8
6092,5
6093,1
6094,2
6095,8
6096,1
6097,8
6098,5
6099,3
6100,8
6101,4
6102,8
6103,4
6104,0
6105,5
6106,8
6107,0
6108,9
6109,3
6110,1
6111,5
6112,9
6113,8
6114,8
6115,0
6116,4
6117,2
6118,0
6119,2
6120,6
6121,5
6122,2
6123,3
6124,3
6125,0
6126,5
6127,2
6128,1
6129,6
6130,2
6131,4
6132,5
6133,5
6134,8
6135,8
6136,3
6137,6
6138,4
6139,9
6140,8
6141,9
6142,3
6143,1
6144,6
6145,3
6146,8
6147,5
6148,8
6149,4
6150,7
6151,0
6152,3
6153,8
6154,7
6155,3
6156,3
6157,5
6158,8
6159,5
6160,5
6161,4
6162,0
6163,2
6164,6
6165,8
6166,7
6167,7
6168,2
6169,4
6170,0
6171,3
6172,6
6173,4
6174,8
6175,1
6176,4
6177,5
6178,3
6179,9
6180,1
6181,6
6182,2
6183,8
6184,8
6185,0
6186,0
6187,5
6188,5
6189,6
6190,5
6191,6
6192,7
6193,7
6194,5
6195,1
6196,1
6197,5
6198,1
6199,3
6200,4
6201,2
6202,1
6203,0
6204,3
6205,6
6206,7
6207,3
6208,8
6209,0
6210,3
6211,4
6212,1
6213,7
6214,4
6215,3
6216,6
6217,3
6218,3
6219,8
6220,4
6221,6
6222,1
6223,5
6224,4
6225,1
6226,8
6227,8
6228,2
6229,1
6230,5
6231,5
6232,8
6233,6
6234,6
6235,9
6236,0
6237,5
6238,1
6239,9
6240,9
6241,7
6242,5
6243,8
6244,3
6245,6
6246,9
6247,1
6248,6
6249,4
6250,6
6251,7
6252,7
6253,5
6254,5
6255,0
6256,5
6257,0
6258,0
6259,9
6260,3
6261,6
6262,2
6263,3
6264,3
6265,4
6266,9
6267,1
6268,8
6269,3
6270,8
6271,0
6272,7
6273,4
6274,6
6275,8
6276,0
6277,8
6278,1
6279,4
6280,4
6281,6
6282,3
6283,9
6284,5
6285,9
6286,0
6287,9
6288,0
6289,4
6290,2
6291,1
6292,1
6293,5
6294,4
6295,8
6296,3
6297,6
6298,5
6299,4
6300,0
6301,5
6302,5
6303,5
6304,5
6305,8
6306,8
6307,9
6308,8
6309,5
6310,1
6311,1
6312,5
6313,3
6314,6
6315,5
6316,5
6317,5
6318,9
6319,6
6320,5
6321,3
6322,6
6323,7
6324,5
6325,0
6326,8
6327,7
6328,5
6329,2
6330,0
6331,1
6332,5
6333,2
6334,4
6335,5
6336,8
6337,8
6338,6
6339,4
6340,6
6341,4
6342,1
6343,4
6344,3
6345,9
6346,5
6347,5
6348,5
6349,6
6350,5
6351,2
6352,6
6353,5
6354,0
6355,1
6356,3
6357,1
6358,6
6359,8
6360,2
6361,6
6362,8
6363,4
6364,5
6365,3
6366,8
6367,5
6368,7
6369,5
6370,7
6371,9
6372,6
6373,0
6374,1
6375,8
6376,9
6377,7
6378,4
6379,9
6380,3
6381,6
6382,1
6383,7
6384,5
6385,6
6386,8
6387,1
6388,8
6389,3
6390,4
6391,3
6392,9
6393,8
6394,0
6395,3
6396,6
6397,8
6398,3
6399,8
6400,8
6401,5
6402,6
6403,4
6404,9
6405,0
6406,9
6407,9
6408,3
6409,5
6410,9
6411,4
6412,4
6413,5
6414,4
6415,3
6416,6
6417,1
6418,0
6419,6
6420,0
6421,6
6422,2
6423,4
6424,3
6425,6
6426,4
6427,8
6428,5
6429,5
6430,4
6431,6
6432,3
6433,1
6434,7
6435,6
6436,1
6437,3
6438,3
6439,1
6440,5
6441,3
6442,8
6443,0
6444,0
6445,0
6446,0
6447,2
6448,5
6449,4
6450,1
6451,6
6452,9
6453,5
6454,8
6455,3
6456,8
6457,4
6458,5
6459,0
6460,6
6461,6
6462,3
6463,1
6464,4
6465,5
6466,5
6467,3
6468,3
6469,3
6470,3
6471,9
6472,8
6473,6
6474,2
6475,2
6476,8
6477,5
6478,9
6479,6
6480,6
6481,5
6482,9
6483,1
6484,2
6485,1
6486,3
6487,8
6488,8
6489,8
6490,1
6491,6
6492,0
6493,5
6494,2
6495,3
6496,1
6497,3
6498,8
6499,1
6500,5
6501,9
6502,3
6503,5
6504,5
6505,3
6506,6
6507,5
6508,8
6509,3
6510,9
6511,1
6512,5
6513,5
6514,5
6515,3
6516,1
6517,7
6518,8
6519,5
6520,3
6521,1
6522,5
6523,8
6524,3
6525,8
6526,6
6527,3
6528,5
6529,6
6530,6
6531,8
6532,3
6533,1
6534,0
6535,6
6536,8
6537,8
6538,0
6539,1
6540,3
6541,4
6542,0
6543,4
6544,0
6545,0
6546,6
6547,6
6548,8
6549,0
6550,0
6551,5
6552,5
6553,4
6554,0
6555,1
6556,6
6557,0
6558,8
6559,5
6560,8
6561,5
6562,0
6563,9
6564,1
6565,3
6566,3
6567,2
6568,4
6569,8
6570,6
6571,5
6572,9
6573,1
6574,7
6575,5
6576,5
6577,5
6578,0
6579,1
6580,5
6581,5
6582,9
6583,1
6584,5
6585,1
6586,6
6587,8
6588,0
6589,9
6590,5
6591,9
6592,3
6593,5
6594,6
6595,3
6596,0
6597,6
6598,9
6599,1
6600,6
6601,3
6602,9
6603,4
6604,5
6605,2
6606,1
6607,4
6608,5
6609,3
6610,1
6611,5
6612,4
6613,0
6614,4
6615,2
6616,1
6617,5
6618,5
6619,6
6620,3
6621,0
6622,5
6623,1
6624,1
6625,3
6626,0
6627,6
6628,5
6629,2
6630,1
6631,5
6632,5
6633,8
6634,5
6635,9
6636,8
6637,8
6638,5
6639,3
6640,4
6641,7
6642,5
6643,8
6644,0
6645,6
6646,0
6647,3
6648,1
6649,6
6650,9
6651,5
6652,2
6653,7
6654,1
6655,5
6656,4
6657,7
6658,5
6659,3
6660,8
6661,6
6662,5
6663,6
6664,0
6665,3
6666,0
6667,1
6668,0
6669,1
6670,9
6671,5
6672,8
6673,8
6674,4
6675,0
6676,3
6677,5
6678,8
6679,5
6680,6
6681,0
6682,9
6683,1
6684,9
6685,0
6686,1
6687,8
6688,8
6689,1
6690,5
6691,4
6692,3
6693,0
6694,4
6695,8
6696,6
6697,3
6698,1
6699,0
6700,3
6701,6
6702,5
6703,9
6704,2
6705,3
6706,8
6707,9
6708,4
6709,1
6710,5
6711,5
6712,4
6713,1
6714,5
6715,6
6716,1
6717,9
6718,8
6719,1
6720,8
6721,5
6722,8
6723,8
6724,6
6725,9
6726,3
6727,9
6728,7
6729,8
6730,6
6731,0
6732,5
6733,2
6734,6
6735,5
6736,5
6737,3
6738,3
6739,6
6740,2
6741,8
6742,9
6743,4
6744,9
6745,3
6746,2
6747,6
6748,0
6749,8
6750,5
6751,5
6752,3
6753,0
6754,1
6755,8
6756,6
6757,1
6758,3
6759,6
6760,6
6761,4
6762,4
6763,1
6764,4
6765,3
6766,5
6767,3
6768,6
6769,9
6770,5
6771,5
6772,8
6773,4
6774,8
6775,5
6776,0
6777,0
6778,5
6779,8
6780,5
6781,9
6782,9
6783,9
6784,6
6785,2
6786,3
6787,5
6788,4
6789,3
6790,4
6791,7
6792,2
6793,1
6794,5
6795,1
6796,8
6797,0
6798,9
6799,0
6800,2
6801,3
6802,5
6803,1
6804,3
6805,5
6806,5
6807,4
6808,6
6809,9
6810,0
6811,5
6812,6
6813,4
6814,5
6815,1
6816,5
6817,8
6818,3
6819,1
6820,3
6821,8
6822,3
6823,1
6824,0
6825,8
6826,5
6827,3
6828,8
6829,4
6830,1
6831,1
6832,8
6833,1
6834,0
6835,5
6836,8
6837,4
6838,0
6839,8
6840,9
6841,5
6842,6
6843,8
6844,3
6845,6
6846,3
6847,5
6848,3
6849,0
6850,6
6851,3
6852,5
6853,6
6854,5
6855,3
6856,5
6857,6
6858,4
6859,7
6860,8
6861,9
6862,1
6863,4
6864,6
6865,1
6866,4
6867,9
6868,2
6869,1
6870,9
6871,5
6872,4
6873,6
6874,9
6875,8
6876,5
6877,6
6878,5
6879,0
6880,5
6881,8
6882,0
6883,2
6884,9
6885,6
6886,5
6887,6
6888,0
6889,4
6890,1
6891,9
6892,3
6893,1
6894,5
6895,0
6896,4
6897,5
6898,2
6899,1
6900,5
6901,3
6902,1
6903,9
6904,4
6905,4
6906,1
6907,9
6908,9
6909,5
6910,5
6911,5
6912,6
6913,2
6914,5
6915,4
6916,3
6917,0
6918,8
6919,0
6920,4
6921,1
6922,5
6923,1
6924,3
6925,8
6926,3
6927,5
6928,3
6929,6
6930,3
6931,5
6932,1
6933,0
6934,1
6935,1
6936,8
6937,2
6938,8
6939,7
6940,4
6941,0
6942,8
6943,5
6944,0
6945,0
6946,8
6947,9
6948,1
6949,8
6950,0
6951,5
6952,6
6953,9
6954,4
6955,4
6956,7
6957,6
6958,3
6959,6
6960,6
6961,4
6962,4
6963,5
6964,5
6965,2
6966,6
6967,1
6968,8
6969,1
6970,3
6971,5
6972,8
6973,3
6974,8
6975,8
6976,8
6977,3
6978,8
6979,8
6980,1
6981,9
6982,2
6983,8
6984,5
6985,5
6986,7
6987,7
6988,5
6989,5
6990,8
6991,8
6992,4
6993,8
6994,2
6995,1
6996,5
6997,0
6998,0
6999,8
7000,5
7001,3
7002,8
7003,3
7004,4
7005,4
7006,5
7007,7
7008,1
7009,8
7010,5
7011,1
7012,1
7013,6
7014,5
7015,5
7016,0
7017,5
7018,8
7019,5
7020,0
7021,5
7022,9
7023,0
7024,1
7025,5
7026,6
7027,9
7028,5
7029,9
7030,9
7031,0
7032,5
7033,3
7034,8
7035,5
7036,5
7037,5
7038,0
7039,6
7040,8
7041,5
7042,6
7043,9
7044,8
7045,9
7046,4
7047,5
7048,6
7049,4
7050,5
7051,4
7052,4
7053,5
7054,7
7055,5
7056,8
7057,8
7058,8
7059,8
7060,0
7061,5
7062,1
7063,6
7064,1
7065,6
7066,3
7067,5
7068,5
7069,3
7070,2
7071,6
7072,9
7073,3
7074,8
7075,3
7076,5
7077,8
7078,8
7079,8
7080,9
7081,9
7082,5
7083,4
7084,5
7085,8
7086,4
7087,1
7088,5
7089,9
7090,2
7091,3
7092,1
7093,8
7094,3
7095,8
7096,5
7097,8
7098,6
7099,7
7100,6
7101,6
7102,2
7103,6
7104,4
7105,6
7106,1
7107,4
7108,0
7109,6
7110,5
7111,5
7112,8
7113,9
7114,0
7115,5
7116,9
7117,2
7118,6
7119,4
7120,8
7121,4
7122,1
7123,8
7124,4
7125,1
7126,6
7127,8
7128,0
7129,8
7130,5
7131,7
7132,0
7133,4
7134,9
7135,1
7136,6
7137,4
7138,1
7139,4
7140,6
7141,6
7142,8
7143,3
7144,4
7145,6
7146,8
7147,1
7148,8
7149,8
7150,5
7151,6
7152,5
7153,0
7154,9
7155,4
7156,3
7157,2
7158,3
7159,6
7160,8
7161,0
7162,3
7163,1
7164,0
7165,1
7166,8
7167,9
7168,5
7169,8
7170,1
7171,4
7172,4
7173,9
7174,4
7175,4
7176,5
7177,1
7178,8
7179,0
7180,4
7181,3
7182,0
7183,5
7184,9
7185,5
7186,3
7187,8
7188,6
7189,8
7190,8
7191,3
7192,4
7193,0
7194,2
7195,4
7196,8
7197,3
7198,4
7199,3
7200,0
7201,3
7202,2
7203,3
7204,8
7205,8
7206,0
7207,7
7208,8
7209,6
7210,3
7211,8
7212,9
7213,6
7214,6
7215,6
7216,8
7217,9
7218,4
7219,6
7220,0
7221,8
7222,6
7223,0
7224,5
7225,5
7226,8
7227,4
7228,5
7229,0
7230,5
7231,8
7232,2
7233,8
7234,2
7235,5
7236,8
7237,0
7238,4
7239,3
7240,5
7241,1
7242,6
7243,1
7244,8
7245,3
7246,5
7247,8
7248,5
7249,5
7250,8
7251,3
7252,5
7253,9
7254,6
7255,7
7256,5
7257,6
7258,3
7259,1
7260,4
7261,4
7262,2
7263,3
7264,3
7265,0
7266,4
7267,0
7268,5
7269,1
7270,6
7271,3
7272,9
7273,8
7274,9
7275,9
7276,5
7277,6
7278,8
7279,4
7280,4
7281,0
7282,4
7283,3
7284,8
7285,2
7286,4
7287,3
7288,6
7289,7
7290,1
7291,3
7292,3
7293,0
7294,1
7295,4
7296,1
7297,8
7298,0
7299,8
7300,6
7301,5
7302,5
7303,4
7304,3
7305,1
7306,3
7307,1
7308,5
7309,6
7310,1
7311,9
7312,8
7313,8
7314,3
7315,1
7316,0
7317,5
7318,6
7319,7
7320,7
7321,8
7322,0
7323,6
7324,5
7325,3
7326,8
7327,5
7328,3
7329,6
7330,6
7331,3
7332,6
7333,2
7334,2
7335,7
7336,5
7337,5
7338,0
7339,1
7340,8
7341,5
7342,8
7343,1
7344,5
7345,9
7346,1
7347,0
7348,6
7349,6
7350,8
7351,5
7352,0
7353,8
7354,0
7355,5
7356,5
7357,2
7358,8
7359,5
7360,9
7361,2
7362,7
7363,8
7364,8
7365,5
7366,5
7367,5
7368,5
7369,4
7370,5
7371,9
7372,8
7373,5
7374,6
7375,5
7376,4
7377,0
7378,0
7379,2
7380,5
7381,2
7382,0
7383,5
7384,9
7385,6
7386,5
7387,5
7388,6
7389,7
7390,4
7391,8
7392,1
7393,5
7394,0
7395,5
7396,9
7397,4
7398,4
7399,9
7400,5
7401,5
7402,6
7403,5
7404,5
7405,8
7406,8
7407,5
7408,3
7409,7
7410,6
7411,1
7412,3
7413,8
7414,3
7415,9
7416,7
7417,0
7418,5
7419,6
7420,6
7421,3
7422,4
7423,8
7424,8
7425,1
7426,1
7427,8
7428,5
7429,5
7430,4
7431,4
7432,5
7433,3
7434,8
7435,1
7436,6
7437,4
7438,3
7439,6
7440,5
7441,4
7442,3
7443,5
7444,5
7445,0
7446,6
7447,5
7448,0
7449,3
7450,0
7451,6
7452,4
7453,1
7454,5
7455,1
7456,8
7457,7
7458,8
7459,5
7460,2
7461,9
7462,2
7463,3
7464,1
7465,1
7466,6
7467,2
7468,5
7469,5
7470,3
7471,7
7472,2
7473,4
7474,9
7475,0
7476,8
7477,4
7478,5
7479,6
7480,3
7481,9
7482,5
7483,3
7484,9
7485,8
7486,3
7487,8
7488,6
7489,2
7490,1
7491,1
7492,6
7493,0
7494,3
7495,8
7496,0
7497,8
7498,4
7499,4
7500,4
7501,8
7502,3
7503,1
7504,1
7505,4
7506,0
7507,3
7508,4
7509,6
7510,0
7511,3
7512,9
7513,3
7514,5
7515,3
7516,1
7517,6
7518,6
7519,1
7520,8
7521,1
7522,9
7523,6
7524,5
7525,9
7526,9
7527,5
7528,8
7529,1
7530,8
7531,3
7532,9
7533,5
7534,0
7535,4
7536,4
7537,9
7538,0
7539,5
7540,2
7541,1
7542,6
7543,4
7544,4
7545,4
7546,3
7547,6
7548,5
7549,0
7550,7
7551,9
7552,9
7553,9
7554,5
7555,3
7556,3
7557,5
7558,0
7559,7
7560,8
7561,5
7562,3
7563,8
7564,1
7565,5
7566,0
7567,8
7568,6
7569,2
7570,4
7571,6
7572,5
7573,5
7574,0
7575,5
7576,3
7577,8
7578,1
7579,5
7580,1
7581,4
7582,0
7583,5
7584,0
7585,0
7586,6
7587,5
7588,3
7589,3
7590,4
7591,5
7592,1
7593,8
7594,3
7595,8
7596,5
7597,4
7598,5
7599,8
7600,8
7601,3
7602,9
7603,5
7604,6
7605,5
7606,5
7607,5
7608,1
7609,5
7610,0
7611,8
7612,4
7613,0
7614,0
7615,0
7616,8
7617,1
7618,6
7619,5
7620,5
7621,0
7622,5
7623,3
7624,9
7625,8
7626,9
7627,5
7628,4
7629,7
7630,3
7631,6
7632,3
7633,0
7634,5
7635,1
7636,8
7637,4
7638,7
7639,0
7640,2
7641,0
7642,5
7643,4
7644,7
7645,8
7646,5
7647,2
7648,8
7649,0
7650,1
7651,1
7652,3
7653,2
7654,4
7655,5
7656,8
7657,8
7658,7
7659,5
7660,4
7661,4
7662,3
7663,1
7664,8
7665,0
7666,4
7667,1
7668,2
7669,3
7670,5
7671,1
7672,5
7673,7
7674,5
7675,5
7676,5
7677,8
7678,6
7679,5
7680,1
7681,5
7682,2
7683,2
7684,0
7685,1
7686,1
7687,5
7688,3
7689,0
7690,6
7691,5
7692,2
7693,6
7694,5
7695,3
7696,3
7697,2
7698,4
7699,9
7700,1
7701,5
7702,0
7703,6
7704,8
7705,5
7706,0
7707,8
7708,0
7709,6
7710,8
7711,5
7712,5
7713,5
7714,7
7715,0
7716,5
7717,2
7718,6
7719,3
7720,5
7721,9
7722,4
7723,8
7724,3
7725,9
7726,5
7727,1
7728,5
7729,5
7730,8
7731,8
7732,5
7733,8
7734,3
7735,5
7736,9
7737,1
7738,9
7739,9
7740,8
7741,6
7742,7
7743,5
7744,8
7745,5
7746,6
7747,4
7748,5
7749,8
7750,8
7751,0
7752,5
7753,5
7754,0
7755,8
7756,8
7757,5
7758,0
7759,5
7760,5
7761,1
7762,9
7763,3
7764,6
7765,5
7766,9
7767,9
7768,5
7769,6
7770,8
7771,4
7772,0
7773,3
7774,4
7775,8
7776,8
7777,6
7778,1
7779,6
7780,1
7781,6
7782,0
7783,3
7784,5
7785,5
7786,3
7787,1
7788,3
7789,4
7790,8
7791,3
7792,6
7793,5
7794,9
7795,3
7796,5
7797,5
7798,1
7799,2
7800,1
7801,5
7802,6
7803,3
7804,9
7805,5
7806,9
7807,6
7808,5
7809,5
7810,8
7811,5
7812,4
7813,8
7814,2
7815,3
7816,4
7817,8
7818,2
7819,9
7820,5
7821,5
7822,3
7823,9
7824,6
7825,3
7826,1
7827,4
7828,5
7829,6
7830,3
7831,0
7832,3
7833,1
7834,6
7835,4
7836,9
7837,0
7838,9
7839,1
7840,8
7841,0
7842,5
7843,8
7844,9
7845,9
7846,1
7847,6
7848,8
7849,5
7850,8
7851,6
7852,6
7853,5
7854,5
7855,5
7856,6
7857,4
7858,6
7859,1
7860,5
7861,5
7862,2
7863,4
7864,0
7865,5
7866,4
7867,6
7868,1
7869,5
7870,4
7871,3
7872,9
7873,1
7874,9
7875,5
7876,5
7877,5
7878,9
7879,0
7880,7
7881,3
7882,9
7883,4
7884,7
7885,5
7886,8
7887,8
7888,8
7889,4
7890,0
7891,3
7892,9
7893,4
7894,3
7895,5
7896,3
7897,2
7898,5
7899,8
7900,7
7901,5
7902,8
7903,0
7904,5
7905,8
7906,3
7907,7
7908,6
7909,5
7910,9
7911,0
7912,8
7913,3
7914,8
7915,9
7916,8
7917,1
7918,0
7919,9
7920,3
7921,6
7922,9
7923,8
7924,5
7925,0
7926,4
7927,4
7928,6
7929,8
7930,4
7931,9
7932,1
7933,6
7934,5
7935,0
7936,3
7937,3
7938,7
7939,6
7940,5
7941,8
7942,0
7943,1
7944,8
7945,6
7946,1
7947,9
7948,3
7949,6
7950,3
7951,7
7952,0
7953,0
7954,6
7955,5
7956,0
7957,1
7958,1
7959,3
7960,3
7961,3
7962,7
7963,9
7964,8
7965,5
7966,5
7967,5
7968,6
7969,8
7970,0
7971,6
7972,4
7973,5
7974,4
7975,7
7976,1
7977,0
7978,8
7979,3
7980,1
7981,5
7982,4
7983,4
7984,5
7985,9
7986,8
7987,2
7988,4
7989,8
7990,3
7991,1
7992,9
7993,2
7994,6
7995,4
7996,3
7997,5
7998,5
7999,4
8000,3
8001,5
8002,3
8003,8
8004,5
8005,8
8006,2
8007,0
8008,3
8009,8
8010,8
8011,6
8012,8
8013,8
8014,2
8015,5
8016,8
8017,2
8018,2
8019,0
8020,8
8021,8
8022,5
8023,4
8024,4
8025,5
8026,9
8027,3
8028,4
8029,5
8030,3
8031,4
8032,5
8033,0
8034,4
8035,6
8036,2
8037,2
8038,5
8039,4
8040,8
8041,6
8042,3
8043,6
8044,8
8045,8
8046,7
8047,5
8048,8
8049,3
8050,3
8051,5
8052,9
8053,3
8054,8
8055,8
8056,2
8057,5
8058,5
8059,3
8060,7
8061,8
8062,1
8063,5
8064,5
8065,8
8066,5
8067,0
8068,0
8069,1
8070,1
8071,4
8072,9
8073,5
8074,3
8075,9
8076,1
8077,5
8078,1
8079,5
8080,1
8081,2
8082,7
8083,5
8084,1
8085,4
8086,3
8087,4
8088,1
8089,6
8090,5
8091,1
8092,6
8093,8
8094,3
8095,3
8096,3
8097,6
8098,0
8099,7
8100,1
8101,5
8102,8
8103,8
8104,5
8105,1
8106,7
8107,8
8108,2
8109,0
8110,8
8111,9
8112,4
8113,0
8114,8
8115,1
8116,8
8117,8
8118,5
8119,1
8120,3
8121,5
8122,3
8123,5
8124,0
8125,5
8126,6
8127,4
8128,2
8129,9
8130,0
8131,7
8132,2
8133,9
8134,3
8135,3
8136,8
8137,3
8138,3
8139,8
8140,1
8141,0
8142,5
8143,5
8144,5
8145,1
8146,8
8147,9
8148,9
8149,8
8150,1
8151,8
8152,6
8153,2
8154,6
8155,3
8156,1
8157,8
8158,5
8159,8
8160,6
8161,3
8162,9
8163,6
8164,0
8165,7
8166,0
8167,8
8168,7
8169,8
8170,6
8171,8
8172,9
8173,9
8174,6
8175,8
8176,6
8177,5
8178,1
8179,0
8180,6
8181,5
8182,7
8183,2
8184,3
8185,0
8186,5
8187,1
8188,2
8189,0
8190,6
8191,6
8192,8
8193,5
8194,4
8195,3
8196,9
8197,6
8198,1
8199,8
8200,5
8201,1
8202,6
8203,5
8204,8
8205,3
8206,8
8207,8
8208,8
8209,6
8210,5
8211,1
8212,6
8213,5
8214,8
8215,5
8216,0
8217,6
8218,4
8219,7
8220,9
8221,9
8222,8
8223,6
8224,2
8225,5
8226,8
8227,0
8228,4
8229,4
8230,3
8231,2
8232,0
8233,2
8234,7
8235,5
8236,4
8237,6
8238,7
8239,1
8240,1
8241,6
8242,4
8243,8
8244,5
8245,5
8246,3
8247,5
8248,8
8249,7
8250,5
8251,9
8252,0
8253,1
8254,8
8255,5
8256,0
8257,2
8258,3
8259,2
8260,1
8261,3
8262,4
8263,0
8264,8
8265,0
8266,7
8267,1
8268,5
8269,0
8270,3
8271,3
8272,8
8273,0
8274,8
8275,3
8276,7
8277,4
8278,9
8279,6
8280,0
8281,9
8282,5
8283,6
8284,9
8285,5
8286,2
8287,9
8288,6
8289,3
8290,6
8291,8
8292,4
8293,5
8294,3
8295,5
8296,5
8297,9
8298,5
8299,6
8300,2
8301,3
8302,5
8303,8
8304,2
8305,3
8306,8
8307,6
8308,7
8309,9
8310,5
8311,9
8312,6
8313,0
8314,8
8315,2
8316,3
8317,5
8318,1
8319,8
8320,0
8321,1
8322,8
8323,0
8324,3
8325,5
8326,2
8327,5
8328,1
8329,4
8330,3
8331,1
8332,9
8333,5
8334,3
8335,5
8336,9
8337,8
8338,3
8339,6
8340,6
8341,2
8342,5
8343,8
8344,5
8345,8
8346,3
8347,5
8348,4
8349,5
8350,8
8351,8
8352,5
8353,6
8354,8
8355,1
8356,5
8357,9
8358,8
8359,0
8360,4
8361,7
8362,4
8363,3
8364,5
8365,8
8366,3
8367,6
8368,0
8369,4
8370,8
8371,8
8372,3
8373,9
8374,4
8375,1
8376,0
8377,0
8378,5
8379,0
8380,5
8381,8
8382,0
8383,5
8384,5
8385,5
8386,8
8387,5
8388,6
8389,8
8390,0
8391,7
8392,6
8393,4
8394,4
8395,8
8396,2
8397,3
8398,3
8399,0
8400,5
8401,3
8402,6
8403,8
8404,3
8405,0
8406,6
8407,5
8408,3
8409,7
8410,9
8411,4
8412,6
8413,3
8414,1
8415,0
8416,8
8417,6
8418,5
8419,8
8420,0
8421,9
8422,8
8423,6
8424,3
8425,3
8426,3
8427,6
8428,6
8429,2
8430,1
8431,8
8432,4
8433,2
8434,4
8435,4
8436,3
8437,4
8438,1
8439,1
8440,6
8441,7
8442,5
8443,3
8444,5
8445,5
8446,6
8447,2
8448,5
8449,5
8450,9
8451,3
8452,4
8453,0
8454,3
8455,7
8456,0
8457,4
8458,3
8459,9
8460,4
8461,5
8462,7
8463,5
8464,5
8465,5
8466,9
8467,1
8468,5
8469,5
8470,8
8471,8
8472,6
8473,5
8474,6
8475,8
8476,3
8477,9
8478,4
8479,8
8480,5
8481,6
8482,6
8483,3
8484,9
8485,0
8486,4
8487,1
8488,5
8489,6
8490,6
8491,5
8492,0
8493,6
8494,1
8495,9
8496,7
8497,5
8498,8
8499,8
8500,0
8501,1
8502,3
8503,7
8504,0
8505,8
8506,2
8507,3
8508,6
8509,4
8510,6
8511,4
8512,1
8513,3
8514,9
8515,2
8516,6
8517,8
8518,2
8519,7
8520,5
8521,3
8522,8
8523,9
8524,8
8525,8
8526,3
8527,4
8528,1
8529,8
8530,5
8531,5
8532,1
8533,4
8534,9
8535,1
8536,7
8537,8
8538,8
8539,2
8540,8
8541,6
8542,8
8543,4
8544,3
8545,0
8546,5
8547,4
8548,3
8549,2
8550,5
8551,1
8552,5
8553,2
8554,5
8555,8
8556,3
8557,8
8558,8
8559,1
8560,4
8561,2
8562,4
8563,5
8564,1
8565,4
8566,5
8567,6
8568,6
8569,4
8570,6
8571,4
8572,1
8573,5
8574,2
8575,5
8576,0
8577,3
8578,3
8579,9
8580,4
8581,0
8582,8
8583,4
8584,3
8585,8
8586,8
8587,8
8588,1
8589,1
8590,1
8591,3
8592,5
